Source	Target
HNRNPU	RPS16
HNRNPU	RPS6
HNRNPU	RPS9
HNRNPU	LUC7L3
HNRNPU	MATR3
HNRNPU	YWHAZ
HNRNPU	RPS29
HNRNPU	RPS8
HNRNPU	RPS14
HNRNPU	RPL23A
HNRNPU	TIA1
HNRNPU	RPL6
HNRNPU	SUMO2
HNRNPU	SRSF10
HNRNPU	RPS20
HNRNPU	RPLP2
HNRNPU	RPS25
HNRNPU	RPS13
HNRNPU	RPL18
HNRNPU	RPLP0
HNRNPU	RPL26
HNRNPU	SNRNP70
HPGDS	HSP90AB1
HPGDS	HSP90AA1
HPGDS	TXNRD1
HPGDS	TBXAS1
HPGDS	PTGDS
HS3ST4	UST
HS3ST4	HS6ST3
HSP90AA1	MAP2K5
HSP90AA1	MIF
HSP90AA1	PABPN1
HSP90AA1	USP11
HSP90AA1	NFKB1
HSP90AA1	RPS12
HSP90AA1	SKP1
HSP90AA1	NKTR
HSP90AA1	HSPE1
HSP90AA1	YWHAH
HSP90AA1	NEDD8
HSP90AA1	RBM39
HSP90AA1	LGALS3
HSP90AA1	PDGFRA
HSP90AA1	SRSF1
HSP90AA1	RPL8
HSP90AA1	PHLPP1
HSP90AA1	TUBB4A
HSP90AA1	XPO5
HSP90AA1	RPS27A
HSP90AA1	RPS3
HSP90AA1	LY96
HSP90AA1	NRG1
HSP90AA1	KIT
HSP90AA1	NPM1
HSP90AA1	HSP90B1
HSP90AA1	SRRM2
HSP90AA1	YWHAG
HSP90AA1	RPL13
HSP90AA1	OLR1
HSP90AA1	RPL15
HSP90AA1	RPL4
HSP90AA1	NCL
HSP90AA1	HSPA5
HSP90AA1	NRIP1
HSP90AA1	RPL30
HSP90AA1	MAP1LC3A
HSP90AA1	RPL27
HSP90AA1	RPL9
HSP90AA1	RPL17
HSP90AA1	RPL7A
HSP90AA1	RPL10
HSP90AA1	RPL18
HSP90AA1	PCBP2
HSP90AA1	PPA2
HSP90AA1	RPS4X
HSP90AA1	RPS26
HSP90AA1	TAB2
HSP90AA1	RPL12
HSP90AA1	TXNRD1
HSP90AA1	TTC28
HSP90AA1	RPL23A
HSP90AA1	RPS9
HSP90AA1	RPLP2
HSP90AA1	TUBA1B
HSP90AA1	SNU13
HSP90AA1	RPL6
HSP90AA1	MT-CO1
HSP90AA1	SLC25A6
HSP90AA1	RPL11
HSP90AA1	STXBP1
HSP90AA1	NRG3
HSP90AA1	RAB3IP
HSP90AA1	RPS8
HSP90AA1	SERBP1
HSP90AA1	RPS13
HSP90AA1	SOD2
HSP90AA1	ZC3H7B
HSP90AA1	TUBB
HSP90AA1	RPS16
HSP90AA1	PTMA
HSP90AA1	RPL32
HSP90AA1	PLA2G4A
HSP90AA1	RPL13A
HSP90AA1	MATR3
HSP90AA1	RPLP0
HSP90AA1	RPL7
HSP90AA1	TUBB2A
HSP90AA1	SYK
HSP90AA1	SUMO2
HSP90AA1	PRKG1
HSP90AA1	RPS2
HSP90AA1	YWHAB
HSP90AA1	NCOA2
HSP90AA1	RPS20
HSP90AA1	RPL3
HSP90AA1	SOS1
HSP90AA1	UBA52
HSP90AA1	TPT1
HSP90AA1	RAC1
HSP90AA1	KDM6A
HSP90AA1	MAP3K5
HSP90AA1	RPSA
HSP90AA1	TXNIP
HSP90AA1	TOMM20
HSP90AA1	PGK1
HSP90AA1	RPL5
HSP90AA1	NDRG1
HSP90AA1	PPIA
HSP90AA1	SNCA
HSP90AA1	TUBA1A
HSP90AA1	RPS6
HSP90AA1	RPS3A
HSP90AA1	YWHAZ
HSP90AA1	LYN
HSP90AA1	TNK2
HSP90AA1	NR3C2
HSP90AA1	RACK1
HSP90AA1	PRKN
HSP90AA1	SMYD3
HSP90AA1	TGFBR2
HSP90AA1	HSP90AB1
HSP90AB1	MAP2K5
HSP90AB1	PABPN1
HSP90AB1	USP11
HSP90AB1	RPL19
HSP90AB1	NFKB1
HSP90AB1	RPS12
HSP90AB1	SKP1
HSP90AB1	NKTR
HSP90AB1	HSPE1
HSP90AB1	YWHAH
HSP90AB1	NEDD8
HSP90AB1	RBM39
HSP90AB1	LGALS3
HSP90AB1	PDGFRA
HSP90AB1	SRSF1
HSP90AB1	RPL8
HSP90AB1	PHLPP1
HSP90AB1	RHOB
HSP90AB1	RPS27A
HSP90AB1	RPS3
HSP90AB1	LY96
HSP90AB1	KIT
HSP90AB1	RPS23
HSP90AB1	NPM1
HSP90AB1	HSP90B1
HSP90AB1	YWHAG
HSP90AB1	RPL13
HSP90AB1	OLR1
HSP90AB1	RPL15
HSP90AB1	RPL4
HSP90AB1	NCL
HSP90AB1	HSPA5
HSP90AB1	NRIP1
HSP90AB1	TUBA1B
HSP90AB1	TUBB
HSP90AB1	RPL7
HSP90AB1	RPS2
HSP90AB1	PPA2
HSP90AB1	PTMA
HSP90AB1	ZC3H7B
HSP90AB1	RPL3
HSP90AB1	RPS3A
HSP90AB1	RAC1
HSP90AB1	RPS26
HSP90AB1	NR3C2
HSP90AB1	TGFBR2
HSP90AB1	MAP3K5
HSP90AB1	MT-CO1
HSP90AB1	RPL12
HSP90AB1	TOMM20
HSP90AB1	PRKN
HSP90AB1	PLA2G4A
HSP90AB1	RPL5
HSP90AB1	RPL27
HSP90AB1	RPL30
HSP90AB1	RPL10A
HSP90AB1	RPL9
HSP90AB1	SPARCL1
HSP90AB1	RPL17
HSP90AB1	RPLP2
HSP90AB1	MAP1LC3A
HSP90AB1	RPL18
HSP90AB1	RPS4X
HSP90AB1	RPS18
HSP90AB1	TXNRD1
HSP90AB1	TPT1
HSP90AB1	RPS5
HSP90AB1	RPL10
HSP90AB1	NDRG1
HSP90AB1	SNU13
HSP90AB1	TTC28
HSP90AB1	RPL14
HSP90AB1	RPS9
HSP90AB1	RPS8
HSP90AB1	TUBA1A
HSP90AB1	SOD2
HSP90AB1	RPS20
HSP90AB1	SLC25A6
HSP90AB1	RPL32
HSP90AB1	SNCA
HSP90AB1	STXBP1
HSP90AB1	RPL13A
HSP90AB1	RPS13
HSP90AB1	RPL7A
HSP90AB1	RPS16
HSP90AB1	YWHAB
HSP90AB1	RPL6
HSP90AB1	RPL11
HSP90AB1	TUBB2A
HSP90AB1	NCOA2
HSP90AB1	PRKG1
HSP90AB1	PGK1
HSP90AB1	KDM6A
HSP90AB1	RPSA
HSP90AB1	UBA52
HSP90AB1	TNK2
HSP90AB1	SUMO2
HSP90AB1	LYN
HSP90AB1	PPIA
HSP90AB1	RPLP0
HSP90AB1	RPS6
HSP90AB1	TXNIP
HSP90AB1	YWHAZ
HSP90AB1	SMYD3
HSP90AB1	RACK1
HSP90B1	HSPE1
HSP90B1	YWHAH
HSP90B1	PEBP1
HSP90B1	SMAD2
HSP90B1	RPL8
HSP90B1	RAB10
HSP90B1	PPA2
HSP90B1	NCL
HSP90B1	RPL13A
HSP90B1	TXNIP
HSP90B1	PGK1
HSP90B1	MAP3K5
HSP90B1	YWHAB
HSP90B1	YWHAG
HSP90B1	SPTAN1
HSP90B1	RPSA
HSP90B1	RACK1
HSP90B1	YWHAZ
HSP90B1	PRKN
HSP90B1	RPL5
HSP90B1	SNCA
HSP90B1	KDM6A
HSP90B1	PPIA
HSP90B1	HSPA5
HSPA5	SEC61B
HSPA5	NFKB1
HSPA5	HSPE1
HSPA5	YWHAH
HSPA5	NUP42
HSPA5	RPL8
HSPA5	TUBB4A
HSPA5	RPS3
HSPA5	SYN1
HSPA5	NPM1
HSPA5	MAP1A
HSPA5	RPL15
HSPA5	NCL
HSPA5	SEC61G
HSPA5	NUP58
HSPA5	NDRG1
HSPA5	SRP19
HSPA5	RPS16
HSPA5	RPL11
HSPA5	PPIA
HSPA5	SMARCA2
HSPA5	SUMO2
HSPA5	YWHAB
HSPA5	RPLP0
HSPA5	RPL23
HSPA5	PRKN
HSPA5	SOD2
HSPA5	UBA52
HSPA5	PGK1
HSPA5	MAP1LC3A
HSPA5	RACK1
HSPA5	SECISBP2
HSPA5	TPT1
HSPA5	RPS3A
HSPA5	TUBB2A
HSPA5	TUBA1B
HSPA5	TUBB
HSPA5	RPL5
HSPA5	STMN1
HSPA5	RPSA
HSPA5	YWHAZ
HSPA5	RPS6
HSPA5	TSPAN7
HSPA5	TXNRD1
HSPA5	TUBA1A
HSPA5	MAP3K5
HSPA5	SNCA
HSPE1	MIF
HSPE1	MAT2A
HSPE1	RPS21
HSPE1	RPL4
HSPE1	UQCR11
HSPE1	KDM6A
HSPE1	RPL17-C18orf32
HSPE1	RPS5
HSPE1	RPL26
HSPE1	RPS20
HSPE1	PEBP1
HSPE1	MED1
HSPE1	RPL26L1
HSPE1	RPL35
HSPE1	RPS9
HSPE1	PTMA
HSPE1	RNPC3
HSPE1	RPS2
HSPE1	RPS11
HSPE1	RPS27L
HSPE1	TOMM20
HSPE1	RPL23A
HSPE1	RPS23
HSPE1	RPL23
HSPE1	RPS3
HSPE1	RPL17
HSPE1	RPL9
HSPE1	SNCA
HSPE1	IVD
HSPE1	PPA2
HSPE1	PPIA
HSPE1	MSRA
HSPE1	RPLP0
HSPE1	PGK1
HSPE1	SOD2
ICE1	SRSF1
IDS	SUMF1
IDS	SPP1
IFI35	KCNQ1
IFI35	RPL18A
IFI35	SEC61B
IFI35	RPL19
IFI35	RPS12
IFI35	NEDD8
IFI35	RPS4Y1
IFI35	RSAD1
IFI35	RPL35
IFI35	RPL8
IFI35	RPL3L
IFI35	RPS11
IFI35	RPS27A
IFI35	RPL37
IFI35	RPS3
IFI35	PARP8
IFI35	MRNIP
IFI35	RPL29
IFI35	RPS23
IFI35	RPL10L
IFI35	MED1
IFI35	RPL13
IFI35	RPL15
IFI35	RPL38
IFI35	RPL4
IFI35	RPS15A
IFI35	RPS27L
IFI35	KCND2
IFI35	RPL7
IFI35	RPS2
IFI35	KCNQ5
IFI35	PLSCR1
IFI35	RPS21
IFI35	RPL3
IFI35	RPL36AL
IFI35	RPL27A
IFI35	RPL21
IFI35	RPLP1
IFI35	RPS3A
IFI35	RPL22L1
IFI35	RPL22
IFI35	WARS1
IFI35	RPS26
IFI35	RPL12
IFI35	RPL39
IFI35	RPL5
IFI35	SERBP1
IFI35	RPL7A
IFI35	RPS4X
IFI35	RPL10A
IFI35	WDR31
IFI35	RPS16
IFI35	RPS6
IFI35	NPSR1
IFI35	IFNGR2
IFI35	KCNQ3
IFI35	RPS9
IFI35	RPL13A
IFI35	RPL24
IFI35	RPL34
IFI35	RPS29
IFI35	RPL14
IFI35	RPS8
IFI35	IFITM3
IFI35	SNU13
IFI35	RPS14
IFI35	RPL36A-HNRNPH2
IFI35	RPL31
IFI35	UBA52
IFI35	SEC61G
IFI35	RPL23A
IFI35	RPSA
IFI35	RPL39L
IFI35	RPS18
IFI35	KCNB2
IFI35	IFRD2
IFI35	TPT1
IFI35	SPDYE9P
IFI35	SPDYE14
IFI35	RPL32
IFI35	TEX48
IFI35	PARP14
IFI35	MRPS14
IFI35	RPL7L1
IFI35	RPS4Y2
IFI35	RPS5
IFI35	RPL36A
IFI35	NSA2
IFI35	RACK1
IFI35	RPS10-NUDT3
IFI35	RPS10
IFI35	RPS13
IFI35	RPL10
IFI35	RSRC1
IFI35	RPL9
IFI35	RPL17
IFI35	RPL17-C18orf32
IFI35	RPS27
IFI35	RPL26
IFI35	RPL26L1
IFI35	RPLP0
IFI35	RPLP2
IFI35	RPL30
IFI35	RPS28
IFI35	RPL11
IFI35	RPL37A
IFI35	RPS7
IFI35	RPS17
IFI35	RPL28
IFI35	RPL6
IFI35	RPS15
IFI35	RPL18
IFI35	RPS25
IFI35	RPS20
IFI35	RPL23
IFI35	RPS19
IFI35	RPL36
IFI35	RPS24
IFI35	RPL35A
IFITM3	NAMPT
IFITM3	PLSCR1
IFNGR2	MT-CYB
IFNGR2	MT-CO2
IFNGR2	MT-CO3
IFNGR2	NLRP1
IFRD2	RPL18A
IFRD2	RPL19
IFRD2	RPS12
IFRD2	RPS4Y1
IFRD2	RSAD1
IFRD2	RPL35
IFRD2	RPL8
IFRD2	RPL3L
IFRD2	RPS11
IFRD2	RPS27A
IFRD2	RPL37
IFRD2	RPS3
IFRD2	KHDRBS2
IFRD2	MRNIP
IFRD2	RPL29
IFRD2	RPS23
IFRD2	RPL10L
IFRD2	RPL13
IFRD2	RPL15
IFRD2	RPL38
IFRD2	RPL4
IFRD2	RPS15A
IFRD2	RPS27L
IFRD2	RPL7
IFRD2	RPS2
IFRD2	RPS21
IFRD2	RPL3
IFRD2	RPL36AL
IFRD2	RPL27A
IFRD2	RPL21
IFRD2	RPS3A
IFRD2	RPL22L1
IFRD2	RPL22
IFRD2	RPS26
IFRD2	RPL39
IFRD2	RPL5
IFRD2	SERBP1
IFRD2	RPL7A
IFRD2	RPS4X
IFRD2	RPL10A
IFRD2	WDR31
IFRD2	RPS16
IFRD2	RPS6
IFRD2	NPSR1
IFRD2	RPS9
IFRD2	RPL13A
IFRD2	RPL24
IFRD2	RPL34
IFRD2	RPS29
IFRD2	RPL14
IFRD2	RPS8
IFRD2	RPS14
IFRD2	RPL36A-HNRNPH2
IFRD2	RPL31
IFRD2	UBA52
IFRD2	RPL23A
IFRD2	RPSA
IFRD2	RPL39L
IFRD2	RPS18
IFRD2	TEX48
IFRD2	MRPS14
IFRD2	RPL36A
IFRD2	RPS4Y2
IFRD2	RSRC1
IFRD2	RPS10-NUDT3
IFRD2	RPL26
IFRD2	RPS27
IFRD2	RPL17-C18orf32
IFRD2	RPS10
IFRD2	RPL26L1
IFRD2	RPL7L1
IFRD2	RPL17
IFRD2	RPL10
IFRD2	RPS5
IFRD2	RPL23
IFRD2	RPS25
IFRD2	RPL30
IFRD2	RACK1
IFRD2	RPS24
IFRD2	RPL37A
IFRD2	RPL35A
IFRD2	RPL28
IFRD2	RPS13
IFRD2	RPS19
IFRD2	RPL6
IFRD2	RPL32
IFRD2	RPS20
IFRD2	RPL27
IFRD2	RPL18
IFRD2	RPS15
IFRD2	RPS28
IFRD2	RPL11
IFRD2	RPS7
IFRD2	RPL36
IL1RAPL1	KCND2
IL1RAPL1	SLITRK5
IL1RAPL1	TSPAN7
IL1RAPL1	LRRTM4
IL1RAPL1	NLGN1
IL1RAPL1	VSNL1
IL1RAPL1	PTPRD
IL6ST	PDGFRA
IL6ST	SYK
IL6ST	RPL37A
IMMP2L	MACROD2
IMMP2L	ZNF385B
IMMP2L	TAFA2
IMMP2L	WWOX
IQCJ-SCHIP1	NRGN
ISLR	MTG1
ITFG1	SRP14
ITFG1	SLC24A3
ITM2B	SNCA
ITPR2	SNAP25
ITPR2	PLCB1
ITPR2	SGCD
ITPR2	STXBP1
ITPR2	SYK
ITPR2	SH3KBP1
ITPR2	VAMP2
ITPR2	SOS1
ITPR2	PRKAR1B
ITPR2	PPP3CA
ITPR2	LYN
ITPR2	PRKCB
ITPR2	PRKCA
ITPR2	MRVI1
IVD	PCCA
JARID2	RSAD1
JARID2	RPL35
JARID2	RPL8
JARID2	RPL3L
JARID2	RPS11
JARID2	RPS27A
JARID2	RPS3
JARID2	RPL10L
JARID2	MED1
JARID2	YAF2
JARID2	RPL3
JARID2	RPS29
JARID2	MRPS14
JARID2	RPL10
JARID2	RPL17-C18orf32
JARID2	RPL17
JARID2	RPL10A
JARID2	RPL23A
JARID2	RPS14
JARID2	RPL9
JARID2	MT-ATP8
JARID2	RPS9
JARID2	RPS2
JARID2	RPS5
JARID2	RPL23
JARID2	RPLP0
JARID2	RPS15
JARID2	RPL5
JARID2	KDM6A
JARID2	RPL11
JARID2	RPS18
JARID2	UBA52
JARID2	MT-ATP6
JAZF1	KCNQ1
JAZF1	ZFHX3
JAZF1	ZC3H7B
JPH4	NKTR
JPH4	SARAF
JUND	NFKB1
JUND	NF1
JUND	NFIA
JUND	STAG1
JUND	KLF9
KAT6B	NPM1
KAT6B	KDM6A
KAT6B	PBRM1
KAT6B	NCOA2
KAT6B	MORF4L1
KCNAB2	KCNQ1
KCNAB2	KCNMA1
KCNAB2	KCNH7
KCNAB2	KCND2
KCNAB2	KCNQ5
KCNAB2	SCN1B
KCNAB2	KCNQ3
KCNAB2	KCNB2
KCNB2	RPL18A
KCNB2	RPL19
KCNB2	RPS4Y1
KCNB2	RSAD1
KCNB2	RPL35
KCNB2	RPL8
KCNB2	RPL3L
KCNB2	RPS11
KCNB2	RPS3
KCNB2	MRNIP
KCNB2	RPL29
KCNB2	RPS23
KCNB2	MED1
KCNB2	RPL13
KCNB2	RPL15
KCNB2	RPL38
KCNB2	RPL4
KCNB2	RPS27L
KCNB2	KCNH7
KCNB2	RPL7
KCNB2	RPS2
KCNB2	RPS21
KCNB2	RPL3
KCNB2	RPL36AL
KCNB2	RPL21
KCNB2	RPLP1
KCNB2	RPS3A
KCNB2	RPL22L1
KCNB2	RPL22
KCNB2	RPS26
KCNB2	RPL12
KCNB2	RPL5
KCNB2	KCNT1
KCNB2	RPS4X
KCNB2	RPL10A
KCNB2	WDR31
KCNB2	RPS16
KCNB2	RPS6
KCNB2	NPSR1
KCNB2	KCNQ3
KCNB2	RPS9
KCNB2	RPL13A
KCNB2	SNCB
KCNB2	RPL24
KCNB2	RPL34
KCNB2	RPS29
KCNB2	RPL14
KCNB2	RPS8
KCNB2	RPS14
KCNB2	RPL36A-HNRNPH2
KCNB2	RPL31
KCNB2	UBA52
KCNB2	RPL23A
KCNB2	RPSA
KCNB2	RPL39L
KCNB2	RPS18
KCNB2	RPL6
KCNB2	RPL36A
KCNB2	RPS24
KCNB2	RPL37A
KCNB2	RPL7L1
KCNB2	RPL23
KCNB2	MRPS14
KCNB2	RACK1
KCNB2	RPL30
KCNB2	RPL26L1
KCNB2	RPS20
KCNB2	RSRC1
KCNB2	RPLP0
KCNB2	NSA2
KCNB2	TEX48
KCNB2	RPL28
KCNB2	RPS4Y2
KCNB2	RPL27
KCNB2	RPS13
KCNB2	RPS5
KCNB2	RPS10-NUDT3
KCNB2	RPL17
KCNB2	RPS10
KCNB2	RPL17-C18orf32
KCNB2	RPS27
KCNB2	RPL9
KCNB2	RPL26
KCNB2	RPS7
KCNB2	RPL36
KCNB2	RPL18
KCNB2	RPLP2
KCNB2	RPS25
KCNB2	RPL11
KCNB2	RPS15
KCNB2	RPL35A
KCNB2	RPS17
KCNB2	RPS19
KCNB2	RPS28
KCND2	KCNQ1
KCND2	RPL18A
KCND2	RPL19
KCND2	RPS4Y1
KCND2	RSAD1
KCND2	RPL35
KCND2	RPL8
KCND2	RPL3L
KCND2	RPS11
KCND2	RPS3
KCND2	MRNIP
KCND2	RPL29
KCND2	RPS23
KCND2	MED1
KCND2	RPL13
KCND2	RPL15
KCND2	RPL38
KCND2	RPL4
KCND2	RPS27L
KCND2	RPLP0
KCND2	RPSA
KCND2	RPS16
KCND2	WDR31
KCND2	RACK1
KCND2	NSA2
KCND2	KCNT1
KCND2	TEX48
KCND2	RPL7L1
KCND2	RPL7
KCND2	NXPH1
KCND2	RPL13A
KCND2	KCNQ5
KCND2	RPS2
KCND2	NPSR1
KCND2	RPL10A
KCND2	RPL28
KCND2	RPL22L1
KCND2	RPL22
KCND2	RPL3
KCND2	RPL12
KCND2	RPS4X
KCND2	RPL6
KCND2	RPS4Y2
KCND2	RPL27
KCND2	RPL14
KCND2	RPS9
KCND2	RPL36A
KCND2	RPL36A-HNRNPH2
KCND2	RPL36AL
KCND2	RPS13
KCND2	RPS14
KCND2	MRPS14
KCND2	RPS29
KCND2	RPS10-NUDT3
KCND2	RPL17
KCND2	RPS10
KCND2	RPL17-C18orf32
KCND2	RPS27
KCND2	KCNQ3
KCND2	RPL9
KCND2	RPS20
KCND2	RPS3A
KCND2	RPL26
KCND2	RPL26L1
KCND2	RPS7
KCND2	RPL5
KCND2	RPL36
KCND2	RPS5
KCND2	RPS8
KCND2	RPL18
KCND2	RPLP2
KCND2	RPLP1
KCND2	RPS25
KCND2	RPL11
KCND2	RPS15
KCND2	UBA52
KCND2	RPS26
KCND2	RPL35A
KCND2	RPS21
KCND2	RPL24
KCND2	RPS17
KCND2	RPL30
KCND2	RPS19
KCND2	RPL23
KCND2	RPS18
KCND2	RPL23A
KCND2	RPS24
KCND2	RPS6
KCND2	RPL21
KCND2	RPL37A
KCND2	RPL31
KCND2	RPL34
KCND2	RPS28
KCND2	SCN1B
KCND2	SCN2A
KCND2	VSNL1
KCND2	KCNIP4
KCNH7	LRMDA
KCNH7	KCNQ5
KCNH7	KCNQ3
KCNMA1	KCNQ1
KCNMA1	SNAP25
KCNMA1	STXBP1
KCNMA1	SCN1B
KCNMA1	KCNT1
KCNMA1	SCN2A
KCNMA1	KCNQ5
KCNMA1	PRKG1
KCNMA1	KCNMB2
KCNMB2	PRKG1
KCNQ1	RPSA
KCNQ1	RPS12
KCNQ1	RPL4
KCNQ1	RPS16
KCNQ1	RPLP0
KCNQ1	SNU13
KCNQ1	NSA2
KCNQ1	WDR31
KCNQ1	TEX48
KCNQ1	RPL7
KCNQ1	RPL7L1
KCNQ1	NPSR1
KCNQ1	RACK1
KCNQ1	RPL8
KCNQ1	RPS2
KCNQ1	RPL13A
KCNQ1	RPL10A
KCNQ1	UBE2E2
KCNQ1	RPL28
KCNQ1	SLC8A1
KCNQ1	RPL22L1
KCNQ1	RPL22
KCNQ1	RPL3
KCNQ1	RPL12
KCNQ1	RPL3L
KCNQ1	RPS4X
KCNQ1	RPL6
KCNQ1	RPS4Y2
KCNQ1	RPL27
KCNQ1	RPS4Y1
KCNQ1	RPL14
KCNQ1	RPS23
KCNQ1	RPS9
KCNQ1	RPL36A-HNRNPH2
KCNQ1	RPL36A
KCNQ1	RPL36AL
KCNQ1	RSAD1
KCNQ1	RPS14
KCNQ1	RPS13
KCNQ1	MRNIP
KCNQ1	MRPS14
KCNQ1	RPS29
KCNQ1	RPL17
KCNQ1	RPS10
KCNQ1	RPL17-C18orf32
KCNQ1	RPS27L
KCNQ1	RPS27
KCNQ1	MED1
KCNQ1	RPL9
KCNQ1	RPS20
KCNQ1	RPS3A
KCNQ1	RPL26L1
KCNQ1	RPL26
KCNQ1	RPL13
KCNQ1	RPS7
KCNQ1	RPL5
KCNQ1	RPL36
KCNQ1	RPL18A
KCNQ1	RPS8
KCNQ1	RPL18
KCNQ1	RPS10-NUDT3
KCNQ1	RPLP2
KCNQ1	RPL19
KCNQ1	RPLP1
KCNQ1	RPS25
KCNQ1	RPL11
KCNQ1	RPS15
KCNQ1	RPS11
KCNQ1	UBA52
KCNQ1	RPS26
KCNQ1	RPL15
KCNQ1	RPS3
KCNQ1	RPL35A
KCNQ1	RPS21
KCNQ1	RPL24
KCNQ1	RPS17
KCNQ1	RPL30
KCNQ1	RPL35
KCNQ1	RPL29
KCNQ1	RPS6
KCNQ1	RPS19
KCNQ1	RPL23
KCNQ1	RPS18
KCNQ1	RPL38
KCNQ1	RPL23A
KCNQ1	RPS24
KCNQ1	RPL21
KCNQ1	RPL31
KCNQ1	RPL34
KCNQ1	RPS28
KCNQ1	SCN1B
KCNQ1	RPL37A
KCNQ1	RPS5
KCNQ1	SNRPN
KCNQ1	NEDD4L
KCNQ1	KCNQ3
KCNQ1	KCNQ5
KCNQ3	RPL18A
KCNQ3	RPL19
KCNQ3	RPS4Y1
KCNQ3	RSAD1
KCNQ3	RPL35
KCNQ3	RPL8
KCNQ3	RPL3L
KCNQ3	RPS11
KCNQ3	SLC1A2
KCNQ3	RPS3
KCNQ3	MRNIP
KCNQ3	RPL29
KCNQ3	RPS23
KCNQ3	MED1
KCNQ3	RPL13
KCNQ3	RPL15
KCNQ3	RPL38
KCNQ3	RPL4
KCNQ3	RPS27L
KCNQ3	RPL7
KCNQ3	RPS2
KCNQ3	KCNQ5
KCNQ3	RPS21
KCNQ3	RPL3
KCNQ3	RPL36AL
KCNQ3	RPL21
KCNQ3	RPLP1
KCNQ3	RPS3A
KCNQ3	RPL22L1
KCNQ3	RPL22
KCNQ3	RPS26
KCNQ3	SPTBN1
KCNQ3	RPL12
KCNQ3	RPL5
KCNQ3	KCNT1
KCNQ3	STXBP1
KCNQ3	RPS4X
KCNQ3	RPL10A
KCNQ3	WDR31
KCNQ3	RPS16
KCNQ3	RPS6
KCNQ3	NPSR1
KCNQ3	RPLP0
KCNQ3	RPSA
KCNQ3	NSA2
KCNQ3	RACK1
KCNQ3	RPL7L1
KCNQ3	TEX48
KCNQ3	SLC6A1
KCNQ3	RPL13A
KCNQ3	RPL28
KCNQ3	RPL14
KCNQ3	RPL27
KCNQ3	RPS4Y2
KCNQ3	RPL6
KCNQ3	RPS9
KCNQ3	RPL36A-HNRNPH2
KCNQ3	RPL36A
KCNQ3	RPS29
KCNQ3	MRPS14
KCNQ3	RPS14
KCNQ3	RPS13
KCNQ3	RPL17-C18orf32
KCNQ3	RPS10
KCNQ3	RPL17
KCNQ3	RPS10-NUDT3
KCNQ3	RPS27
KCNQ3	RPL9
KCNQ3	RPS20
KCNQ3	RPL26L1
KCNQ3	RPL26
KCNQ3	RPS7
KCNQ3	RPL36
KCNQ3	RPS5
KCNQ3	RPS8
KCNQ3	RPL18
KCNQ3	RPLP2
KCNQ3	RPL11
KCNQ3	RPS25
KCNQ3	RPS15
KCNQ3	UBA52
KCNQ3	RPL35A
KCNQ3	RPL24
KCNQ3	RPS17
KCNQ3	RPL30
KCNQ3	RPL23
KCNQ3	RPS19
KCNQ3	RPS18
KCNQ3	RPS24
KCNQ3	RPL23A
KCNQ3	RPL37A
KCNQ3	RPL31
KCNQ3	RPL34
KCNQ3	RPS28
KCNQ3	SPTAN1
KCNQ3	SCN1B
KCNQ3	SCN2A
KCNQ5	SLC17A7
KCNQ5	RPL18A
KCNQ5	RPL19
KCNQ5	RPS4Y1
KCNQ5	RSAD1
KCNQ5	RPL35
KCNQ5	RPL8
KCNQ5	RPL3L
KCNQ5	RPS11
KCNQ5	RPS3
KCNQ5	MRNIP
KCNQ5	RPL29
KCNQ5	RPS23
KCNQ5	MED1
KCNQ5	RPL13
KCNQ5	RPL15
KCNQ5	RPL38
KCNQ5	RPL4
KCNQ5	RPS27L
KCNQ5	RPL7
KCNQ5	RPS2
KCNQ5	RPSA
KCNQ5	RPLP0
KCNQ5	RPS16
KCNQ5	RACK1
KCNQ5	WDR31
KCNQ5	NSA2
KCNQ5	RPL7L1
KCNQ5	TEX48
KCNQ5	NPSR1
KCNQ5	RPL10A
KCNQ5	RPL28
KCNQ5	RPL22
KCNQ5	RPL13A
KCNQ5	RPL22L1
KCNQ5	RPL3
KCNQ5	RPL12
KCNQ5	RPS4Y2
KCNQ5	RPS4X
KCNQ5	RPL14
KCNQ5	RPL27
KCNQ5	RPS9
KCNQ5	RPL36AL
KCNQ5	RPL36A
KCNQ5	RPL36A-HNRNPH2
KCNQ5	RPS29
KCNQ5	MRPS14
KCNQ5	RPS13
KCNQ5	RPS14
KCNQ5	RPS10
KCNQ5	RPL17
KCNQ5	RPS10-NUDT3
KCNQ5	RPL17-C18orf32
KCNQ5	RPS27
KCNQ5	RPL9
KCNQ5	RPS20
KCNQ5	RPS5
KCNQ5	RPL26
KCNQ5	RPL26L1
KCNQ5	RPS7
KCNQ5	RPS3A
KCNQ5	RPL5
KCNQ5	RPL36
KCNQ5	RPS8
KCNQ5	RPL18
KCNQ5	RPLP2
KCNQ5	RPLP1
KCNQ5	RPL11
KCNQ5	RPS25
KCNQ5	RPL6
KCNQ5	RPS15
KCNQ5	UBA52
KCNQ5	RPS26
KCNQ5	RPL35A
KCNQ5	RPS21
KCNQ5	RPL24
KCNQ5	RPS17
KCNQ5	RPL30
KCNQ5	RPS6
KCNQ5	RPL23
KCNQ5	RPS19
KCNQ5	RPS18
KCNQ5	RPS24
KCNQ5	RPL23A
KCNQ5	RPL21
KCNQ5	RPL37A
KCNQ5	RPL31
KCNQ5	RPL34
KCNQ5	RPS28
KCNQ5	PICALM
